561.676,0.261,19.534857636622903, 5.795849889012114, 16.589387835838604, 46.43131406732668, 26.895349292560798, 28.368687967325187, 5.795849889012114, 23.520359847707898, 55.265144398028966, 35.729179623263086, 36.03302300435181, 5.795849889012114, 31.524086486761824, 62.92947943505558, 43.39351466028971
561.696,0.273,19.949520017015743, 6.314177864503161, 14.539406334560931, 46.43138266706568, 27.04877437330615, 28.783350347718027, 6.314177864503161, 25.300343143986805, 55.26521299776796, 35.882604704008436, 36.44768538474465, 6.314177864503161, 40.50183999416315, 62.92954803479459, 43.54693974103506
561.716,0.287,20.382337494432075, 6.855199711273579, 17.013410886767172, 46.43146161072683, 27.20891683995019, 29.21616782513436, 6.855199711273579, 23.368316088667548, 55.26529194142911, 36.042747170652476, 36.88050286216098, 6.855199711273579, 31.71268454658971, 62.92962697845574, 43.7070822076791
561.736,0.302,20.831306831693635, 7.4164113828505265, 14.961312875901045, 46.431552252301216, 27.37503549473697, 29.665137162395915, 7.4164113828505265, 28.60557952320134, 55.2653825830035, 36.208865825439254, 37.32947219942254, 7.4164113828505265, 49.73657004831235, 62.929717620030125, 43.87320086246588
561.756,0.319,21.2913239849561, 7.991432824428612, 24.164125221254537, 46.43165537122022, 27.54524184144408, 30.125154315658385, 7.991432824428612, 25.762228869024256, 55.2654857019225, 36.379072172146365, 37.78948935268501, 7.991432824428612, 75.99716845703016, 62.929820738949125, 44.04340720917299
561.776,0.337,21.758570574462674, 8.575491061311832, 17.164519474074527, 46.43177191094062, 27.718123079561515, 30.59240090516496, 8.575491061311832, 50.5074717511651, 55.2656022416429, 36.5519534102638, 38.25673594219158, 8.575491061311832, 49.358819379832035, 62.92993727866953, 44.216288447290424
561.796,0.355,22.230842467610444, 9.165830927746542, 17.284493605439593, 46.43190315918126, 27.89286368002619, 31.06467279831273, 9.165830927746542, 26.54587586100831, 55.265733489883544, 36.72669401072847, 38.72900783533935, 9.165830927746542, 36.266119692329575, 62.93006852691017, 44.3910290477551
561.816,0.375,22.70383489069234, 9.757071456598913, 16.703454393027293, 46.43204971791859, 28.06787087656649, 31.53766522139463, 9.757071456598913, 29.54632400699435, 55.26588004862087, 36.90170120726877, 39.20200025842125, 9.757071456598913, 33.204354764392306, 62.93021508564749, 44.566036244295404
561.836,0.396,23.176761382178697, 10.348229570956855, 18.56669765767036, 46.43221311279549, 28.24285367841644, 32.01059171288098, 10.348229570956855, 26.057134139444834, 55.26604344349777, 37.07668400911873, 39.674926749907605, 10.348229570956855, 34.21161539696724, 62.930378480524396, 44.741019046145354
561.856,0.418,23.646589277039002, 10.935514439532238, 34.234568937814956, 46.43239404210644, 28.416689999514755, 32.48041960774128, 10.935514439532238, 28.530514166585267, 55.26622437280872, 37.25052033021704, 40.144754644767914, 10.935514439532238, 38.0796410681214, 62.930559409835354, 44.91485536724366
561.876,0.441,24.112199680882625, 11.517527444336768, 18.125049632257905, 46.43259372936186, 28.588965848936898, 32.94603001158491, 11.517527444336768, 31.395905274361585, 55.266424060064146, 37.42279617963918, 40.610365048611534, 11.517527444336768, 47.09891219826254, 62.93075909709077, 45.0871312166658
561.896,0.465,24.572524300635315, 12.092933219027627, 35.263213095516576, 46.43281334955326, 28.759285958245393, 33.40635463133759, 12.092933219027627, 27.3968422727585, 55.26664368025554, 37.59311628894768, 41.070689668364224, 12.092933219027627, 38.1376624322569, 62.930978717282166, 45.2574513259743
561.916,0.49,25.0259779022562, 12.659750221053738, 19.155742076491045, 46.43305368122647, 28.927063790845118, 33.859808232958486, 12.659750221053738, 30.8100275831847, 55.26688401192875, 37.7608941215474, 41.52414326998511, 12.659750221053738, 45.08421037877202, 62.93121904895538, 45.42522915857403
561.936,0.516,25.472657220046134, 13.218099368291153, 30.941555798327876, 46.43331626071823, 29.092335138427394, 34.306487550748415, 13.218099368291153, 40.80486697217553, 55.26714659142051, 37.92616546912968, 41.97082258777505, 13.218099368291153, 42.832298254894226, 62.931481628447145, 45.5905005061563
561.956,0.543,25.911242289196778, 13.766330704729455, 35.66256869731513, 46.43360173034032, 29.254611614013132, 34.745072619899055, 13.766330704729455, 29.982589779069148, 55.267432061042605, 38.08844194471541, 42.40940765692568, 13.766330704729455, 38.673258689838114, 62.93176709806923, 45.75277698174204
561.976,0.57,26.341862904614683, 14.30460647400184, 26.316436641354215, 46.43391149934299, 29.413941241717758, 35.17569323531697, 14.30460647400184, 37.04170664639209, 55.267741830045274, 38.24777157242004, 42.840028272343595, 14.30460647400184, 37.02730517135168, 62.9320768670719, 45.91210660944667
561.996,0.599,26.764143303557827, 14.832456972680768, 27.37748246370616, 46.43424659156649, 29.57018498932672, 35.597973634260114, 14.832456972680768, 34.51987615429323, 55.268076922268776, 38.404015320029, 43.26230867128673, 14.832456972680768, 39.34913218211554, 62.9324119592954, 46.06835035705563
562.016,0.628,27.17773766541558, 15.349449925002958, 33.15967705366189, 46.434607922741534, 29.72321490321409, 36.01156799611786, 15.349449925002958, 33.22414193350115, 55.26843825344382, 38.55704523391637, 43.67590303314449, 15.349449925002958, 37.6554107786964, 62.93277329047044, 46.221380270943
562.036,0.658,27.582928523725254, 15.855938497890055, 53.526524300326194, 46.43499688032932, 29.87313552078867, 36.41675885442754, 15.855938497890055, 47.05689976997859, 55.268827211031606, 38.706965851490956, 44.08109389145416, 15.855938497890055, 45.67659849806003, 62.93316224805823, 46.37130088851758
562.056,0.689,27.979339289535133, 16.3514519551524, 23.090073591958276, 46.43541417126242, 30.019807504138324, 36.81316962023742, 16.3514519551524, 40.64321022265232, 55.26924450196471, 38.853637834840605, 44.47750465726404, 16.3514519551524, 50.0000018645402, 62.93357953899133, 46.51797287186723
562.076,0.72,28.367377768041372, 16.8365000532852, 27.38307997372224, 46.43586122570495, 30.16338174118563, 37.201208098743656, 16.8365000532852, 31.629592862363292, 55.26969155640723, 38.997212071887915, 44.86554313577028, 16.8365000532852, 39.58790418277472, 62.934026593433856, 46.66154710891454
562.096,0.752,28.746957955357367, 17.3109752874302, 23.874820419764177, 46.436338906888714, 30.30382641049255, 37.58078828605966, 17.3109752874302, 32.21253073693307, 55.270169237591, 39.13765674119484, 45.24512332308628, 17.3109752874302, 42.16041178554238, 62.93450427461762, 46.80199177822146
562.116,0.785,29.118213766201755, 17.775045050985675, 29.871584763945744, 46.436848256760555, 30.441191060504973, 37.95204409690404, 17.775045050985675, 32.05324849791295, 55.27067858746284, 39.27502139120726, 45.616379133930664, 17.775045050985675, 39.87169366454755, 62.93501362448947, 46.939356428233886
562.136,0.819,29.481433945200987, 18.22907027473472, 26.2698191197941, 46.43739050954301, 30.57558252673469, 38.31526427590327, 18.22907027473472, 54.334038964789855, 55.27122084024529, 39.409412857436976, 45.9795993129299, 18.22907027473472, 40.44767030981561, 62.935555877271916, 47.0737478944636
562.156,0.853,29.83659706444481, 18.6730241737895, 23.817851604870572, 46.43796640305466, 30.706992880854905, 38.670427395147094, 18.6730241737895, 34.88381501772451, 55.27179673375694, 39.54082321155719, 46.33476243217372, 18.6730241737895, 40.72046297496817, 62.936131770783575, 47.205158248583814
562.176,0.888,30.184074891501332, 19.10737145761015, 24.19262949889717, 46.43857725402757, 30.835559676865817, 39.01790522220361, 19.10737145761015, 33.371853322455635, 55.272407584729855, 39.669390007568104, 46.68224025923024, 19.10737145761015, 41.67397249265679, 62.93674262175648, 47.33372504459473
562.196,0.923,30.523937577588587, 19.53219981521922, 27.179779962286513, 46.43922385845991, 30.961308870718103, 39.35776790829087, 19.53219981521922, 33.444997431754274, 55.273054189162195, 39.79513920142038, 47.02210294531749, 19.53219981521922, 52.34034852893663, 62.93738922618881, 47.45947423844701
562.216,0.959,30.856429934569366, 19.947815261445193, 26.013196626358553, 46.439907286591854, 31.08433104280099, 39.69026026527165, 19.947815261445193, 41.13145326300742, 55.27373761729414, 39.918161373503274, 47.35459530229828, 19.947815261445193, 44.260240689336015, 62.93807265432076, 47.5824964105299
562.236,0.996,31.18179098355717, 20.354516572679948, 26.532171730945105, 46.440628603032025, 31.20471463092648, 40.015621314259455, 20.354516572679948, 34.01786044137607, 55.27445893373431, 40.03854496162876, 47.67995635128607, 20.354516572679948, 41.66787287121002, 62.93879397076093, 47.70287999865538
562.256,1.031,31.48437908828332, 20.73275170358764, 27.622737409183486, 46.441349637010404, 31.316672229675152, 40.3182094189856, 20.73275170358764, 37.35910147148993, 55.27517996771269, 40.15050256037744, 47.982544456012235, 20.73275170358764, 42.969067905855674, 62.93951500473931, 47.814837597404065
562.276,1.071,31.811757619636207, 21.141974867778746, 26.566762221022064, 46.44218837051613, 31.437802286275723, 40.645587950338495, 21.141974867778746, 45.297936789615264, 55.27601870121841, 40.271632616978, 48.30992298736511, 21.141974867778746, 47.36602984528712, 62.94035373824504, 47.93596765400463
